Employee_Wage_Id,PREVAILING_WAGE,PW_UNIT_OF_PAY,PW_WAGE_LEVEL,WAGE_RATE_OF_PAY_FROM,WAGE_RATE_OF_PAY_TO,WAGE_UNIT_OF_PAY,Employee_Id
1952,113339.0,Year,III,155000.0,0.0,Year,10485
1953,127504.0,Year,IV,143000.0,0.0,Year,10486
1954,92675.0,Year,No Record,104414.0,111094.0,Year,10487
1955,168834.0,Year,IV,170000.0,0.0,Year,10488
1956,144248.0,Year,IV,162500.0,182500.0,Year,10489
1957,90397.0,Year,II,115000.0,0.0,Year,10490
1958,71822.0,Year,I,75000.0,0.0,Year,10491
1959,43.05,Hour,II,46.0,70.0,Hour,10492
1960,45.13,Hour,II,45.13,65.0,Hour,10493
1961,137446.0,Year,IV,167832.0,0.0,Year,10494
1962,54995.0,Year,I,65125.0,0.0,Year,10495
1963,144726.0,Year,III,203400.0,0.0,Year,10496
1964,61506.0,Year,I,67600.0,0.0,Year,10497
1965,119122.0,Year,IV,119122.0,0.0,Year,10498
1966,124883.0,Year,IV,125000.0,0.0,Year,10499
1967,116418.0,Year,IV,141585.0,0.0,Year,10500
1968,85155.0,Year,II,95000.0,0.0,Year,10501
1969,168834.0,Year,IV,168834.0,0.0,Year,10502
1970,89750.0,Year,II,125000.0,150000.0,Year,10503
1971,139818.0,Year,IV,150000.0,180000.0,Year,10504
1972,68786.0,Year,II,75000.0,0.0,Year,10505
1973,121763.0,Year,II,130894.0,157477.0,Year,10506
1974,72051.0,Year,II,95300.0,99800.0,Year,10507
1975,119933.0,Year,III,120000.0,123000.0,Year,10508
1976,121597.0,Year,II,125000.0,0.0,Year,10509
1977,119350.0,Year,II,156000.0,0.0,Year,10510
1978,121763.0,Year,II,121763.0,121764.0,Year,10511
1979,139360.0,Year,IV,176303.2,0.0,Year,10512
1980,63814.0,Year,II,75000.0,0.0,Year,10513
1981,111176.0,Year,III,130000.0,0.0,Year,10514
1982,157664.0,Year,II,160000.0,180000.0,Year,10515
1983,126485.0,Year,IV,147290.0,0.0,Year,10516
1984,113339.0,Year,III,120000.0,0.0,Year,10517
1985,85842.0,Year,II,105000.0,0.0,Year,10518
1986,144726.0,Year,III,190000.0,0.0,Year,10519
1987,67267.0,Year,III,97594.0,0.0,Year,10520
1988,90397.0,Year,II,91000.0,115000.0,Year,10521
1989,48.53,Hour,IV,55.24,65.0,Hour,10522
1990,127504.0,Year,IV,155000.0,0.0,Year,10523
1991,117832.0,Year,III,154125.21,0.0,Year,10524
1992,119933.0,Year,III,120000.0,0.0,Year,10525
1993,88733.0,Year,II,140000.0,0.0,Year,10526
1994,112736.0,Year,IV,112736.0,144720.0,Year,10527
1995,79310.0,Year,II,89400.0,94300.0,Year,10528
1996,150155.0,Year,III,150155.0,155000.0,Year,10529
1997,130582.0,Year,I,130582.0,176030.0,Year,10530
1998,167710.0,Year,IV,200000.0,0.0,Year,10531
1999,54.49,Hour,III,54.49,56.0,Hour,10532
2000,117686.0,Year,IV,130000.0,150000.0,Year,10533
2001,102378.0,Year,II,106000.0,0.0,Year,10534
2002,76149.0,Year,I,77419.0,0.0,Year,10535
2003,144726.0,Year,III,151000.0,151100.0,Year,10536
2004,94037.0,Year,II,116700.0,0.0,Year,10537
2005,115918.0,Year,IV,117700.0,195300.0,Year,10538
2006,130894.0,Year,II,173100.0,0.0,Year,10539
2007,97805.0,Year,No Record,97805.0,113022.92,Year,10540
2008,56950.0,Year,I,69364.0,0.0,Year,10541
2009,139360.0,Year,IV,161793.08,0.0,Year,10542
2010,58094.0,Year,I,112500.0,0.0,Year,10543
2011,121763.0,Year,II,125000.0,0.0,Year,10544
2012,92685.0,Year,II,92685.0,93000.0,Year,10545
2013,92560.0,Year,II,92560.0,0.0,Year,10546
2014,101109.0,Year,IV,101109.0,130762.0,Year,10547
2015,115710.0,Year,IV,120000.0,130000.0,Year,10548
2016,101754.0,Year,II,101754.0,102000.0,Year,10549
2017,92685.0,Year,II,92685.0,128073.0,Year,10550
2018,89107.0,Year,II,100000.0,0.0,Year,10551
2019,150155.0,Year,III,150155.0,155000.0,Year,10552
2020,167503.0,Year,No Record,167503.0,0.0,Year,10553
2021,138252.0,Year,No Record,180000.0,0.0,Year,10554
2022,61.45,Hour,IV,61.45,0.0,Hour,10555
2023,143707.0,Year,III,150000.0,0.0,Year,10556
2024,145454.0,Year,IV,200000.0,0.0,Year,10557
2025,25.91,Hour,I,26.0,0.0,Hour,10558
2026,122616.0,Year,IV,160000.0,0.0,Year,10559
2027,116043.0,Year,II,116043.0,0.0,Year,10560
2028,61651.0,Year,I,88494.85,0.0,Year,10561
2029,133058.0,Year,IV,225000.0,0.0,Year,10562
2030,119350.0,Year,II,140000.0,0.0,Year,10563
2031,119933.0,Year,III,126447.88,0.0,Year,10564
2032,101046.0,Year,III,101046.0,125060.0,Year,10565
2033,182790.0,Year,IV,190000.0,0.0,Year,10566
2034,38.33,Hour,II,40.87,0.0,Hour,10567
2035,121722.0,Year,III,135000.0,0.0,Year,10568
2036,119163.0,Year,III,119163.0,200000.0,Year,10569
2037,25.8,Hour,II,25.8,0.0,Hour,10570
2038,86632.0,Year,II,95300.0,99400.0,Year,10571
2039,69035.0,Year,I,93500.0,0.0,Year,10572
2040,119870.0,Year,IV,119870.0,0.0,Year,10573
2041,85301.0,Year,II,125000.0,0.0,Year,10574
2042,143874.0,Year,II,143874.0,0.0,Year,10575
2043,101754.0,Year,II,102000.0,0.0,Year,10576
2044,49869.0,Year,No Record,49869.0,50259.0,Year,10577
2045,118893.0,Year,IV,150000.0,0.0,Year,10578
2046,97594.0,Year,I,97594.0,0.0,Year,10579
2047,93579.0,Year,III,150000.0,0.0,Year,10580
2048,56763.0,Year,I,62000.0,67000.0,Year,10581
2049,171350.0,Year,IV,171350.0,210600.0,Year,10582
2050,101130.0,Year,III,114000.0,0.0,Year,10583
2051,112135.0,Year,No Record,118000.0,0.0,Year,10584
2052,99944.0,Year,II,99944.0,0.0,Year,10585
2053,157477.0,Year,III,250000.0,0.0,Year,10586
2054,144394.0,Year,IV,176000.0,0.0,Year,10587
2055,127504.0,Year,IV,141294.0,0.0,Year,10588
2056,137779.0,Year,IV,196000.0,0.0,Year,10589
2057,102378.0,Year,IV,102378.0,140710.0,Year,10590
2058,95763.0,Year,II,98000.0,111837.0,Year,10591
2059,61630.0,Year,I,100175.0,0.0,Year,10592
2060,128315.0,Year,IV,155000.0,0.0,Year,10593
2061,94411.0,Year,II,95000.0,110000.0,Year,10594
2062,101754.0,Year,II,130894.0,200000.0,Year,10595
2063,75338.0,Year,II,110000.0,0.0,Year,10596
2064,70325.0,Year,II,100000.0,0.0,Year,10597
2065,83866.0,Year,III,83866.0,0.0,Year,10598
2066,88046.0,Year,III,89107.0,0.0,Year,10599
2067,167710.0,Year,IV,205000.0,0.0,Year,10600
2068,71906.0,Year,II,72000.0,0.0,Year,10601
2069,98842.0,Year,IV,186359.0,0.0,Year,10602
2070,94037.0,Year,II,94037.0,0.0,Year,10603
2071,127629.0,Year,I,127629.0,0.0,Year,10604
2072,112466.0,Year,IV,180000.0,0.0,Year,10605
2073,128315.0,Year,IV,155766.0,0.0,Year,10606
2074,140640.0,Year,No Record,140640.0,0.0,Year,10607
2075,123614.0,Year,III,190000.0,0.0,Year,10608
2076,85155.0,Year,III,85155.0,85155.01,Year,10609
2077,119350.0,Year,II,135000.0,0.0,Year,10610
2078,97906.0,Year,II,107120.0,0.0,Year,10611
2079,81744.0,Year,II,115000.0,0.0,Year,10612
2080,121763.0,Year,II,135000.0,180000.0,Year,10613
2081,64667.0,Year,I,74138.0,0.0,Year,10614
2082,33.21,Hour,II,44.48,0.0,Hour,10615
2083,100298.0,Year,III,153400.0,0.0,Year,10616
2084,60861.0,Year,I,75360.0,0.0,Year,10617
2085,81744.0,Year,II,82000.0,0.0,Year,10618
2086,105040.0,Year,III,121200.0,0.0,Year,10619
2087,113797.0,Year,IV,113797.0,167300.0,Year,10620
2088,48942.0,Year,I,63042.09,0.0,Year,10621
2089,58490.0,Year,II,90300.0,94200.0,Year,10622
2090,77925.0,Year,No Record,77925.0,0.0,Year,10623
2091,130894.0,Year,II,130894.0,161000.0,Year,10624
2092,101109.0,Year,II,101109.0,0.0,Year,10625
2093,121763.0,Year,II,121763.0,200000.0,Year,10626
2094,66206.0,Year,I,66500.0,0.0,Year,10627
2095,104354.0,Year,III,104354.0,109653.0,Year,10628
2096,86382.0,Year,II,103200.0,0.0,Year,10629
2097,104874.0,Year,III,215000.0,0.0,Year,10630
2098,65437.0,Year,II,65437.0,0.0,Year,10631
2099,113610.0,Year,IV,160000.0,0.0,Year,10632
2100,84822.0,Year,III,156999.99,0.0,Year,10633
2101,121589.0,Year,No Record,138977.0,188700.0,Year,10634
2102,71910.0,Year,II,80000.0,80001.0,Year,10635
2103,67621.0,Year,II,79668.0,114996.0,Year,10636
2104,79227.0,Year,II,80585.0,90000.0,Year,10637
2105,72883.0,Year,I,75546.0,100000.0,Year,10638
2106,95763.0,Year,II,110000.0,0.0,Year,10639
2107,135242.0,Year,III,135242.0,0.0,Year,10640
2108,95472.0,Year,III,95472.0,97000.0,Year,10641
2109,52437.0,Year,III,75000.0,0.0,Year,10642
2110,136797.0,Year,No Record,143040.0,0.0,Year,10643
2111,118394.0,Year,IV,136552.0,0.0,Year,10644
2112,130894.0,Year,II,130894.0,0.0,Year,10645
2113,84947.0,Year,II,84947.0,0.0,Year,10646
2114,107640.0,Year,IV,133000.0,0.0,Year,10647
2115,71968.0,Year,II,78000.0,0.0,Year,10648
2116,184496.0,Year,IV,185000.0,233472.0,Year,10649
2117,45.58,Hour,II,56.25,0.0,Hour,10650
2118,93018.0,Year,II,93018.0,127080.0,Year,10651
2119,140920.0,Year,III,189725.0,0.0,Year,10652
2120,105040.0,Year,III,105040.0,120040.0,Year,10653
2121,88941.0,Year,III,168849.64,0.0,Year,10654
2122,152277.0,Year,II,170900.0,0.0,Year,10655
2123,54995.0,Year,I,120972.0,0.0,Year,10656
2124,110015.0,Year,No Record,139912.5,0.0,Year,10657
2125,114946.0,Year,No Record,124000.0,0.0,Year,10658
2126,94037.0,Year,II,94037.0,0.0,Year,10659
2127,101691.0,Year,III,105000.0,115000.0,Year,10660
2128,44034.0,Year,I,47486.4,47486.41,Year,10661
2129,62795.0,Year,II,65000.0,0.0,Year,10662
2130,44.72,Hour,II,44.72,0.0,Hour,10663
2131,76274.0,Year,III,82000.0,0.0,Year,10664
2132,109138.0,Year,III,120000.0,0.0,Year,10665
2133,90667.0,Year,II,115000.0,0.0,Year,10666
2134,76898.0,Year,I,100000.0,0.0,Year,10667
2135,71136.0,Year,III,80000.0,0.0,Year,10668
2136,139360.0,Year,IV,139360.0,0.0,Year,10669
2137,94037.0,Year,II,94037.0,94047.0,Year,10670
2138,102107.0,Year,II,116699.0,0.0,Year,10671
2139,119538.0,Year,IV,119538.0,149700.0,Year,10672
2140,50565.0,Year,III,81224.0,0.0,Year,10673
2141,72800.0,Year,No Record,72800.0,0.0,Year,10674
2142,73341.0,Year,II,88400.0,94300.0,Year,10675
2143,80683.0,Year,II,100000.0,0.0,Year,10676
2144,118373.0,Year,III,148000.0,0.0,Year,10677
2145,96450.0,Year,III,96450.0,115000.0,Year,10678
2146,76170.0,Year,II,90000.0,0.0,Year,10679
2147,121763.0,Year,II,151000.0,0.0,Year,10680
2148,60861.0,Year,I,74510.0,0.0,Year,10681
2149,110623.0,Year,No Record,138000.0,0.0,Year,10682
2150,135866.0,Year,III,139708.0,0.0,Year,10683
2151,121763.0,Year,II,121763.0,0.0,Year,10684
2152,139797.0,Year,IV,166783.0,186783.0,Year,10685
2153,130610.0,Year,No Record,130610.0,168746.83,Year,10686
2154,108846.0,Year,III,120000.0,130000.0,Year,10687
2155,136427.0,Year,IV,136427.0,152989.0,Year,10688
2156,89107.0,Year,II,90000.0,115000.0,Year,10689
2157,122699.0,Year,IV,122699.0,0.0,Year,10690
2158,120224.0,Year,III,153900.0,230900.0,Year,10691
2159,94037.0,Year,II,94037.0,94047.0,Year,10692
2160,109928.0,Year,IV,109928.0,160200.0,Year,10693
2161,52936.0,Year,I,59670.0,0.0,Year,10694
2162,55457.0,Year,II,60500.0,0.0,Year,10695
2163,134973.0,Year,No Record,134973.0,164973.0,Year,10696
2164,85842.0,Year,II,95436.0,0.0,Year,10697
2165,60.33,Hour,III,70.77,0.0,Hour,10698
2166,227136.0,Year,IV,227136.0,260000.0,Year,10699
2167,87485.0,Year,II,87500.0,110000.0,Year,10700
2168,99091.0,Year,II,150000.0,0.0,Year,10701
2169,208000.0,Year,No Record,220000.0,230000.0,Year,10702
2170,124405.0,Year,III,132000.0,155000.0,Year,10703
2171,119350.0,Year,II,127000.0,0.0,Year,10704
2172,80330.0,Year,II,121800.0,0.0,Year,10705
2173,148221.0,Year,III,148221.0,168221.0,Year,10706
2174,45344.0,Year,I,56712.0,0.0,Year,10707
2175,99965.0,Year,II,99965.0,154000.0,Year,10708
2176,72072.0,Year,III,72072.0,0.0,Year,10709
2177,98051.0,Year,IV,99320.0,0.0,Year,10710
2178,94578.0,Year,III,94578.0,0.0,Year,10711
2179,58.06,Hour,IV,58.06,70.0,Hour,10712
2180,101754.0,Year,II,102000.0,0.0,Year,10713
2181,92560.0,Year,II,92560.0,0.0,Year,10714
2182,121763.0,Year,II,170000.0,0.0,Year,10715
2183,90397.0,Year,II,140000.0,0.0,Year,10716
2184,66019.0,Year,I,79040.0,0.0,Year,10717
2185,108680.0,Year,III,142375.0,0.0,Year,10718
2186,103002.0,Year,II,123200.0,228800.0,Year,10719
2187,111488.0,Year,III,134300.0,0.0,Year,10720
2188,74194.0,Year,II,74194.0,0.0,Year,10721
2189,87485.0,Year,II,87485.0,94000.0,Year,10722
2190,64168.0,Year,II,64168.0,86500.0,Year,10723
2191,90147.0,Year,III,162000.0,0.0,Year,10724
2192,171350.0,Year,IV,171350.0,0.0,Year,10725
2193,174845.0,Year,IV,188500.0,0.0,Year,10726
2194,99944.0,Year,II,166000.0,0.0,Year,10727
2195,149157.0,Year,II,180000.0,220000.0,Year,10728
2196,70346.0,Year,II,70346.0,110500.0,Year,10729
2197,167710.0,Year,IV,224000.0,0.0,Year,10730
2198,107931.0,Year,III,108000.0,120000.0,Year,10731
2199,104832.0,Year,IV,130000.0,0.0,Year,10732
2200,94037.0,Year,II,94037.0,102000.0,Year,10733
2201,89565.0,Year,II,89565.0,0.0,Year,10734
2202,123614.0,Year,III,132500.0,0.0,Year,10735
2203,104374.0,Year,III,146486.1,0.0,Year,10736
2204,113880.0,Year,III,113880.0,130000.0,Year,10737
2205,101754.0,Year,II,101754.0,105600.0,Year,10738
2206,45240.0,Year,I,55000.0,0.0,Year,10739
2207,71906.0,Year,II,89860.0,0.0,Year,10740
2208,101754.0,Year,II,101754.0,0.0,Year,10741
2209,119558.0,Year,IV,120000.0,0.0,Year,10742
2210,126485.0,Year,IV,140500.0,0.0,Year,10743
2211,69826.0,Year,II,69826.0,0.0,Year,10744
2212,97406.0,Year,III,97406.0,0.0,Year,10745
2213,108035.0,Year,III,115000.0,0.0,Year,10746
2214,48942.0,Year,I,51103.0,0.0,Year,10747
2215,77189.0,Year,I,77189.0,0.0,Year,10748
2216,119350.0,Year,II,155555.0,0.0,Year,10749
2217,108139.0,Year,IV,108139.0,123826.0,Year,10750
2218,90397.0,Year,II,90397.0,0.0,Year,10751
2219,76835.0,Year,II,76835.0,0.0,Year,10752
2220,113485.0,Year,IV,130000.0,0.0,Year,10753
2221,208000.0,Year,No Record,290000.0,0.0,Year,10754
2222,125486.0,Year,III,165000.0,0.0,Year,10755
2223,100422.0,Year,IV,134986.57,0.0,Year,10756
2224,107162.0,Year,IV,107162.0,125000.0,Year,10757
2225,94037.0,Year,II,94037.0,0.0,Year,10758
2226,60112.0,Year,IV,65000.0,0.0,Year,10759
2227,93392.0,Year,III,93392.0,0.0,Year,10760
2228,94349.0,Year,III,120000.0,0.0,Year,10761
2229,100443.0,Year,II,225000.0,0.0,Year,10762
2230,37530.0,Year,I,67000.0,0.0,Year,10763
2231,149032.0,Year,II,185000.0,0.0,Year,10764
2232,90397.0,Year,II,90500.0,0.0,Year,10765
2233,94598.0,Year,III,94598.0,0.0,Year,10766
2234,84989.0,Year,III,130000.0,160000.0,Year,10767
2235,130894.0,Year,II,140000.0,0.0,Year,10768
2236,121763.0,Year,II,153000.0,229400.0,Year,10769
2237,121763.0,Year,II,129400.0,194000.0,Year,10770
2238,122616.0,Year,IV,122616.0,196969.0,Year,10771
2239,54.2,Hour,IV,58.95,72.0,Hour,10772
2240,145038.0,Year,IV,145038.0,198700.0,Year,10773
2241,150488.0,Year,III,170000.0,0.0,Year,10774
2242,130894.0,Year,II,148000.0,0.0,Year,10775
2243,101754.0,Year,II,101754.0,102000.0,Year,10776
2244,99944.0,Year,II,99944.0,119933.0,Year,10777
2245,110739.0,Year,IV,123011.0,165750.0,Year,10778
2246,184080.0,Year,IV,206000.0,0.0,Year,10779
2247,123219.0,Year,II,125000.0,0.0,Year,10780
2248,71843.0,Year,I,71843.0,0.0,Year,10781
2249,76856.0,Year,II,76856.0,110000.0,Year,10782
2250,83678.0,Year,III,83678.0,95000.0,Year,10783
2251,122283.0,Year,IV,145184.0,190900.0,Year,10784
2252,76294.0,Year,II,76294.0,0.0,Year,10785
2253,88442.0,Year,III,88500.0,100500.0,Year,10786
2254,172245.0,Year,IV,172245.0,287300.0,Year,10787
2255,106267.0,Year,IV,127250.0,0.0,Year,10788
2256,165610.0,Year,II,168300.0,0.0,Year,10789
2257,116792.0,Year,IV,116792.0,166100.0,Year,10790
2258,208000.0,Year,No Record,208000.0,575000.0,Year,10791
2259,84302.0,Year,III,84302.0,108960.0,Year,10792
2260,123614.0,Year,III,135349.44,0.0,Year,10793
2261,124446.0,Year,II,125000.0,0.0,Year,10794
2262,74610.0,Year,II,75000.0,0.0,Year,10795
2263,98134.0,Year,II,98134.0,0.0,Year,10796
2264,94723.0,Year,II,94723.0,101244.0,Year,10797
2265,145454.0,Year,IV,165000.0,0.0,Year,10798
2266,250286.0,Year,IV,337900.0,0.0,Year,10799
2267,148221.0,Year,III,148221.0,169810.0,Year,10800
2268,107931.0,Year,III,107931.0,0.0,Year,10801
2269,88733.0,Year,II,102000.0,0.0,Year,10802
2270,29.41,Hour,IV,37.84,0.0,Hour,10803
2271,119933.0,Year,III,170000.0,0.0,Year,10804
2272,75982.0,Year,II,75982.0,84000.0,Year,10805
2273,32.9,Hour,II,33.0,0.0,Hour,10806
2274,90750.0,Year,II,90750.0,0.0,Year,10807
2275,99944.0,Year,II,99944.0,0.0,Year,10808
2276,105269.0,Year,III,106241.0,0.0,Year,10809
2277,65832.0,Year,I,84212.0,113934.0,Year,10810
2278,130894.0,Year,II,130900.0,0.0,Year,10811
2279,87485.0,Year,II,87500.0,0.0,Year,10812
2280,61859.0,Year,II,61859.0,145000.0,Year,10813
2281,96491.0,Year,III,96491.0,0.0,Year,10814
2282,123614.0,Year,III,124000.0,0.0,Year,10815
2283,75982.0,Year,II,75982.0,84000.0,Year,10816
2284,78520.0,Year,II,102500.0,0.0,Year,10817
2285,142438.0,Year,III,150000.0,0.0,Year,10818
2286,119350.0,Year,II,119350.0,220000.0,Year,10819
2287,94037.0,Year,II,94500.0,0.0,Year,10820
2288,69888.0,Year,II,69888.0,115136.0,Year,10821
2289,78520.0,Year,II,95000.0,0.0,Year,10822
2290,120224.0,Year,III,120224.0,174200.0,Year,10823
2291,105477.0,Year,IV,200000.0,0.0,Year,10824
2292,62234.0,Year,III,82400.0,0.0,Year,10825
2293,119350.0,Year,II,150503.0,0.0,Year,10826
2294,89544.0,Year,II,92539.0,0.0,Year,10827
2295,109596.0,Year,No Record,109596.0,123742.9,Year,10828
2296,121763.0,Year,II,121763.0,122100.0,Year,10829
2297,139838.0,Year,III,180260.0,0.0,Year,10830
2298,141108.0,Year,No Record,141108.0,0.0,Year,10831
2299,144726.0,Year,III,157477.0,0.0,Year,10832
2300,81453.0,Year,II,82000.0,0.0,Year,10833
2301,125493.0,Year,No Record,125493.0,135493.0,Year,10834
2302,39.16,Hour,II,44.48,0.0,Hour,10835
2303,130894.0,Year,II,152700.0,0.0,Year,10836
2304,119475.0,Year,IV,225000.0,0.0,Year,10837
2305,126437.0,Year,III,240000.0,0.0,Year,10838
2306,87485.0,Year,II,87485.0,0.0,Year,10839
2307,126458.0,Year,No Record,126500.0,140000.0,Year,10840
2308,157477.0,Year,III,157477.0,194400.0,Year,10841
2309,99944.0,Year,II,110000.0,130000.0,Year,10842
2310,84781.0,Year,II,84781.0,96366.0,Year,10843
2311,101754.0,Year,II,170000.0,0.0,Year,10844
2312,212472.0,Year,III,230000.0,0.0,Year,10845
2313,140920.0,Year,III,155000.0,0.0,Year,10846
2314,93974.0,Year,IV,100000.0,110000.0,Year,10847
2315,121597.0,Year,IV,179457.8,0.0,Year,10848
2316,101754.0,Year,II,101754.0,102000.0,Year,10849
2317,111445.0,Year,No Record,111445.0,174220.0,Year,10850
2318,71906.0,Year,II,71906.0,0.0,Year,10851
2319,109928.0,Year,IV,121905.14,0.0,Year,10852
2320,84094.0,Year,II,84094.0,99742.0,Year,10853
2321,94037.0,Year,II,94037.0,94047.0,Year,10854
2322,75670.0,Year,II,75670.0,87370.0,Year,10855
2323,107931.0,Year,III,111176.0,118112.69,Year,10856
2324,153816.0,Year,II,210000.0,0.0,Year,10857
2325,117832.0,Year,III,117832.0,117840.0,Year,10858
2326,57699.0,Year,II,94037.0,97000.0,Year,10859
2327,96907.0,Year,II,97500.0,99700.0,Year,10860
2328,96158.0,Year,III,110000.0,0.0,Year,10861
2329,69742.0,Year,II,100000.0,100000.1,Year,10862
2330,117686.0,Year,IV,117686.0,168600.0,Year,10863
2331,107931.0,Year,III,108000.0,120000.0,Year,10864
2332,46160.0,Year,II,46160.0,0.0,Year,10865
2333,49400.0,Year,I,55000.0,0.0,Year,10866
2334,75858.0,Year,II,130000.0,0.0,Year,10867
2335,174678.0,Year,II,174900.0,0.0,Year,10868
2336,70658.0,Year,I,83000.0,0.0,Year,10869
2337,78562.0,Year,II,118000.0,0.0,Year,10870
2338,79914.0,Year,I,125000.0,0.0,Year,10871
2339,44949.0,Year,I,57034.0,0.0,Year,10872
2340,30.58,Hour,I,30.58,30.59,Hour,10873
2341,66.64,Hour,IV,115.5,0.0,Hour,10874
2342,81744.0,Year,II,88500.0,0.0,Year,10875
2343,64043.0,Year,I,64043.0,0.0,Year,10876
2344,76690.0,Year,II,80000.0,0.0,Year,10877
2345,123614.0,Year,III,205000.0,0.0,Year,10878
2346,114899.0,Year,IV,155000.0,0.0,Year,10879
2347,157477.0,Year,III,160000.0,0.0,Year,10880
2348,85072.0,Year,II,90000.0,110000.0,Year,10881
2349,98550.0,Year,II,105000.0,0.0,Year,10882
2350,116501.0,Year,IV,184000.0,0.0,Year,10883
2351,30.58,Hour,I,30.58,30.59,Hour,10884
2352,123614.0,Year,III,140000.0,0.0,Year,10885
2353,52021.0,Year,I,52021.0,0.0,Year,10886
2354,60000.0,Year,No Record,60000.0,90910.0,Year,10887
2355,65208.0,Year,I,65208.0,0.0,Year,10888
2356,69368.0,Year,II,89300.0,93200.0,Year,10889
2357,98550.0,Year,II,145000.0,165000.0,Year,10890
2358,47611.0,Year,III,53102.0,0.0,Year,10891
2359,20.56,Hour,II,25.98,0.0,Hour,10892
2360,99580.0,Year,No Record,99580.0,160000.0,Year,10893
2361,83408.0,Year,II,106000.0,238000.0,Year,10894
2362,98550.0,Year,II,98550.0,115000.0,Year,10895
2363,138174.0,Year,II,145000.0,0.0,Year,10896
2364,118893.0,Year,IV,118893.0,0.0,Year,10897
2365,65790.0,Year,II,76500.0,0.0,Year,10898
2366,114483.0,Year,III,135000.0,145000.0,Year,10899
2367,76856.0,Year,II,76856.0,84000.0,Year,10900
2368,72322.0,Year,II,85000.0,0.0,Year,10901
2369,163342.0,Year,III,163342.0,208000.0,Year,10902
2370,94037.0,Year,II,95000.0,120000.0,Year,10903
2371,96907.0,Year,II,97400.0,99600.0,Year,10904
2372,45053.0,Year,I,54021.0,0.0,Year,10905
2373,44.29,Hour,III,72.0,0.0,Hour,10906
2374,48942.0,Year,I,60798.0,0.0,Year,10907
2375,94037.0,Year,IV,94037.0,0.0,Year,10908
2376,31.95,Hour,I,35.0,0.0,Hour,10909
2377,193045.0,Year,III,226928.0,330000.0,Year,10910
2378,87485.0,Year,II,88000.0,108000.0,Year,10911
2379,121763.0,Year,II,122000.0,0.0,Year,10912
2380,111176.0,Year,III,127500.0,0.0,Year,10913
2381,124176.0,Year,II,124176.0,144660.0,Year,10914
2382,122013.0,Year,III,150000.0,0.0,Year,10915
2383,75566.0,Year,II,145000.0,0.0,Year,10916
2384,141378.0,Year,IV,190000.0,249700.0,Year,10917
2385,108680.0,Year,III,124750.0,0.0,Year,10918
2386,87090.0,Year,III,156999.99,0.0,Year,10919
2387,116043.0,Year,II,116043.0,120000.0,Year,10920
2388,95181.0,Year,II,106000.0,106010.0,Year,10921
2389,55790.0,Year,I,56000.0,0.0,Year,10922
2390,167710.0,Year,IV,210000.0,0.0,Year,10923
2391,67350.0,Year,I,90480.0,0.0,Year,10924
2392,147430.0,Year,IV,150000.0,180000.0,Year,10925
2393,122616.0,Year,IV,141300.0,0.0,Year,10926
2394,51022.0,Year,II,84718.0,120000.0,Year,10927
2395,111280.0,Year,IV,111280.0,155000.0,Year,10928
2396,129584.0,Year,IV,147000.0,0.0,Year,10929
2397,107931.0,Year,III,107931.0,110400.0,Year,10930
2398,123614.0,Year,III,163000.0,0.0,Year,10931
2399,100360.0,Year,III,120000.0,0.0,Year,10932
2400,123614.0,Year,III,175000.0,0.0,Year,10933
2401,123614.0,Year,III,123614.0,0.0,Year,10934
2402,87485.0,Year,II,87485.0,0.0,Year,10935
2403,75296.0,Year,II,107000.0,120000.0,Year,10936
2404,94037.0,Year,II,95000.0,0.0,Year,10937
2405,117832.0,Year,III,117832.0,132832.0,Year,10938
2406,174678.0,Year,II,237130.0,0.0,Year,10939
2407,119475.0,Year,IV,189584.53,0.0,Year,10940
2408,104802.0,Year,No Record,104802.0,135000.0,Year,10941
2409,90834.0,Year,III,90834.0,120834.0,Year,10942
2410,98259.0,Year,III,98259.0,128259.0,Year,10943
2411,77418.0,Year,II,77418.0,77419.0,Year,10944
2412,85842.0,Year,II,115000.0,130000.0,Year,10945
2413,93018.0,Year,II,93018.0,127080.0,Year,10946
2414,130021.0,Year,III,150000.0,0.0,Year,10947
2415,94037.0,Year,II,105000.0,0.0,Year,10948
2416,128315.0,Year,IV,132043.83,0.0,Year,10949
2417,79914.0,Year,I,120000.0,0.0,Year,10950
2418,108493.0,Year,III,125000.0,0.0,Year,10951
2419,58323.0,Year,I,60000.0,0.0,Year,10952
2420,84781.0,Year,II,100000.0,0.0,Year,10953
2421,140920.0,Year,III,180000.0,0.0,Year,10954
2422,48714.0,Year,I,60000.0,0.0,Year,10955
2423,50003.0,Year,I,51000.0,55000.0,Year,10956
